x(m)                     y(m)                     z(m)                     Txx(nT/m)                Tyx(nT/m)                Tzx(nT/m)                Txy(nT/m)                Tyy(nT/m)                Tzy(nT/m)                Txz(nT/m)                Tyz(nT/m)                Tzz(nT/m)                
39532800.0000000         3435500.0000000          100.0000000              3.55097728541011e-01     -5.08280825327781e-03    -1.04218631752740e-01    -5.08280825327781e-03    3.10992686472683e-01     3.83978147904625e-01     -1.04218631752740e-01    3.83978147904625e-01     -6.66090415015922e-01    
39532900.0000000         3435500.0000000          100.0000000              3.06816401720288e-01     3.50674558045286e-02     -1.73894388893038e-01    3.50674558045286e-02     2.94910741427634e-01     3.79954296475009e-01     -1.73894388893038e-01    3.79954296475009e-01     -6.01727143149437e-01    
39533000.0000000         3435500.0000000          100.0000000              2.65491903788925e-01     7.64399014469871e-02     -2.32511020828189e-01    7.64399014469871e-02     2.75146995273644e-01     3.41018807922214e-01     -2.32511020828189e-01    3.41018807922214e-01     -5.40638899062661e-01    
39533100.0000000         3435500.0000000          100.0000000              2.13374953852144e-01     9.78953981333013e-02     -2.83605630416292e-01    9.78953981333013e-02     2.51063197906850e-01     2.83776961274492e-01     -2.83605630416292e-01    2.83776961274492e-01     -4.64438151757957e-01    
39533200.0000000         3435500.0000000          100.0000000              1.47041352990500e-01     1.05203754306781e-01     -3.24945310306833e-01    1.05203754306781e-01     2.19012285887342e-01     2.27294161450862e-01     -3.24945310306833e-01    2.27294161450862e-01     -3.66053638878146e-01    
39533300.0000000         3435500.0000000          100.0000000              7.13066690528728e-02     1.02827011936664e-01     -3.31230367789269e-01    1.02827011936664e-01     1.82619853874626e-01     1.77398373215341e-01     -3.31230367789269e-01    1.77398373215341e-01     -2.53926522930535e-01    
39533400.0000000         3435500.0000000          100.0000000              3.44884396915922e-03     9.89384454572828e-02     -3.17074927056118e-01    9.89384454572828e-02     1.50357898849070e-01     1.33214438239687e-01     -3.17074927056118e-01    1.33214438239687e-01     -1.53806742817801e-01    
39533500.0000000         3435500.0000000          100.0000000              -5.40853936124292e-02    8.64946820681616e-02     -2.75189782669733e-01    8.64946820681616e-02     1.22441413980741e-01     9.17463134381393e-02     -2.75189782669733e-01    9.17463134381393e-02     -6.83560203674080e-02    
39533600.0000000         3435500.0000000          100.0000000              -8.63417804578465e-02    7.04842850456127e-02     -2.19754177824349e-01    7.04842850456127e-02     9.79434620461498e-02     6.30318521135357e-02     -2.19754177824349e-01    6.30318521135357e-02     -1.16016815862751e-02    
39533700.0000000         3435500.0000000          100.0000000              -9.82045937856722e-02    5.63367065227718e-02     -1.66457588922972e-01    5.63367065227718e-02     7.91043699624435e-02     4.28901114033654e-02     -1.66457588922972e-01    4.28901114033654e-02     1.91002238242733e-02     
39533800.0000000         3435500.0000000          100.0000000              -9.62619861396890e-02    4.37726154936850e-02     -1.22411960036848e-01    4.37726154936850e-02     6.41287925708627e-02     2.84282120433547e-02     -1.22411960036848e-01    2.84282120433547e-02     3.21331935682892e-02     
39533900.0000000         3435500.0000000          100.0000000              -8.59267955596046e-02    3.28284547939781e-02     -8.66386559669939e-02    3.28284547939781e-02     5.19409965528189e-02     1.95075204265263e-02     -8.66386559669939e-02    1.95075204265263e-02     3.39857990064516e-02     
39534000.0000000         3435500.0000000          100.0000000              -7.31298221254167e-02    2.48602357158452e-02     -6.18396012002141e-02    2.48602357158452e-02     4.27508668773559e-02     1.50050251347700e-02     -6.18396012002141e-02    1.50050251347700e-02     3.03789552470129e-02     
39534100.0000000         3435500.0000000          100.0000000              -6.19632656606927e-02    1.94599830159197e-02     -4.35566614872616e-02    1.94599830159197e-02     3.57747912561258e-02     1.24993667950224e-02     -4.35566614872616e-02    1.24993667950224e-02     2.61884744048814e-02     
39534200.0000000         3435500.0000000          100.0000000              -5.18590642948029e-02    1.58175225763311e-02     -2.89816789490413e-02    1.58175225763311e-02     3.05628824172570e-02     1.08780241594994e-02     -2.89816789490413e-02    1.08780241594994e-02     2.12961818777055e-02     
39534300.0000000         3435500.0000000          100.0000000              -4.27702320190516e-02    1.30670171629986e-02     -1.69334289173386e-02    1.30670171629986e-02     2.67052493853997e-02     9.46421611672842e-03     -1.69334289173386e-02    9.46421611672842e-03     1.60649826332333e-02     
39534400.0000000         3435500.0000000          100.0000000              -3.38314187901358e-02    1.08694880542557e-02     -6.73105501583955e-03    1.08694880542557e-02     2.45351168931019e-02     8.76667736397864e-03     -6.73105501583955e-03    8.76667736397864e-03     9.29630189714502e-03     
39534500.0000000         3435500.0000000          100.0000000              -2.45173315897901e-02    9.49467424407019e-03     4.61408864326436e-04     9.49467424407019e-03     2.35154944830152e-02     8.15165299868735e-03     4.61408864326436e-04     8.15165299868735e-03     1.00183710699900e-03     
39534600.0000000         3435500.0000000          100.0000000              -1.63618287896349e-02    8.34231439040492e-03     5.30338524589190e-03     8.34231439040492e-03     2.29597220960995e-02     7.09943644370293e-03     5.30338524589190e-03     7.09943644370293e-03     -6.59789330678111e-03    
39534700.0000000         3435500.0000000          100.0000000              -8.55462704514493e-03    7.05766650135989e-03     8.12157892270656e-03     7.05766650135989e-03     2.29728343738885e-02     6.23480191391849e-03     8.12157892270656e-03     6.23480191391849e-03     -1.44182073287907e-02    
39534800.0000000         3435500.0000000          100.0000000              -3.58599959292196e-03    5.52556830861022e-03     8.30399975474578e-03     5.52556830861022e-03     2.27302555760061e-02     6.35706332853306e-03     8.30399975474578e-03     6.35706332853306e-03     -1.91442559829582e-02    
39534900.0000000         3435500.0000000          100.0000000              7.39939646677439e-04     5.57736961364930e-03     1.09095802982204e-02     5.57736961364930e-03     2.28920019010532e-02     7.18059530284811e-03     1.09095802982204e-02     7.18059530284811e-03     -2.36319415475353e-02    
39535000.0000000         3435500.0000000          100.0000000              5.90625220890048e-03     5.50701475400434e-03     1.09175978719657e-02     5.50701475400434e-03     2.38086055335526e-02     6.72073845630896e-03     1.09175978719657e-02     6.72073845630896e-03     -2.97148577425092e-02    
39531000.0000000         3435600.0000000          100.0000000              -3.84222226431860e-02    3.85185387687654e-03     1.46891605244983e-03     3.85185387687654e-03     3.13029337660196e-02     -1.02020683591584e-02    1.46891605244983e-03     -1.02020683591584e-02    7.11928887731409e-03     
39531100.0000000         3435600.0000000          100.0000000              -4.81155915119021e-02    2.35649518392020e-03     7.29352938510282e-03     2.35649518392020e-03     3.47360369558334e-02     -1.06871746878625e-02    7.29352938510282e-03     -1.06871746878625e-02    1.33795545554371e-02     
39531200.0000000         3435600.0000000          100.0000000              -6.08169946037452e-02    7.60054927504333e-04     1.57295116781202e-02     7.60054927504333e-04     3.89771732592303e-02     -1.12455878682945e-02    1.57295116781202e-02     -1.12455878682945e-02    2.18398213447095e-02     
39531300.0000000         3435600.0000000          100.0000000              -7.45013705948036e-02    -1.73135825687834e-03    3.03082021099511e-02     -1.73135825687834e-03    4.54102962410334e-02     -1.13559928628093e-02    3.03082021099511e-02     -1.13559928628093e-02    2.90910743542854e-02     
39531400.0000000         3435600.0000000          100.0000000              -8.85988610209778e-02    -4.36032633022863e-03    4.60423149140801e-02     -4.36032633022863e-03    5.44698868220835e-02     -1.12746155801100e-02    4.60423149140801e-02     -1.12746155801100e-02    3.41289741989622e-02     
39531500.0000000         3435600.0000000          100.0000000              -1.05823268133774e-01    -8.32497884465785e-03    6.88836721275370e-02     -8.32497884465785e-03    6.55527712778301e-02     -1.12178201346662e-02    6.88836721275370e-02     -1.12178201346662e-02    4.02704968565508e-02     
39531600.0000000         3435600.0000000          100.0000000              -1.23641565683106e-01    -1.41138680530828e-02    1.01551990994436e-01     -1.41138680530828e-02    8.02425992915980e-02     -1.04904889025349e-02    1.01551990994436e-01     -1.04904889025349e-02    4.33989663900869e-02     
39531700.0000000         3435600.0000000          100.0000000              -1.36836442501012e-01    -2.15486979759530e-02    1.44814780385259e-01     -2.15486979759530e-02    9.99716929429025e-02     -7.73886601585162e-03    1.44814780385259e-01     -7.73886601585162e-03    3.68647495555858e-02     
39531800.0000000         3435600.0000000          100.0000000              -1.42734053377508e-01    -3.07886233019389e-02    1.98585748384243e-01     -3.07886233019389e-02    1.25594784663025e-01     -1.97337414691282e-03    1.98585748384243e-01     -1.97337414691282e-03    1.71392687163250e-02     
39531900.0000000         3435600.0000000          100.0000000              -1.36669274839563e-01    -4.27267734109215e-02    2.62353655964677e-01     -4.27267734109215e-02    1.57972641320748e-01     7.02792232569952e-03     2.62353655964677e-01     7.02792232569952e-03     -2.13033664785598e-02    
39532000.0000000         3435600.0000000          100.0000000              -1.09130598079613e-01    -5.75939944369743e-02    3.32830286554598e-01     -5.75939944369743e-02    1.97080471080957e-01     2.19041084879441e-02     3.32830286554598e-01     2.19041084879441e-02     -8.79498730027651e-02    
39532100.0000000         3435600.0000000          100.0000000              -5.36052018759430e-02    -7.41679891874615e-02    4.00268152617028e-01     -7.41679891874615e-02    2.43461874512915e-01     4.50101010758460e-02     4.00268152617028e-01     4.50101010758460e-02     -1.89856672639866e-01    
39532200.0000000         3435600.0000000          100.0000000              3.46736660556897e-02     -9.01627710859261e-02    4.46876896109636e-01     -9.01627710859261e-02    2.95827234035695e-01     7.85913453456426e-02     4.46876896109636e-01     7.85913453456426e-02     -3.30500900089950e-01    
39532300.0000000         3435600.0000000          100.0000000              1.46168509588446e-01     -9.92918992879363e-02    4.54951789030464e-01     -9.92918992879363e-02    3.50750056685120e-01     1.22297491247779e-01     4.54951789030464e-01     1.22297491247779e-01     -4.96918566280147e-01    
39532400.0000000         3435600.0000000          100.0000000              2.69645450877151e-01     -9.38797939942898e-02    4.10196077401540e-01     -9.38797939942898e-02    3.98111447872698e-01     1.65937035815435e-01     4.10196077401540e-01     1.65937035815435e-01     -6.67756898747076e-01    
39532500.0000000         3435600.0000000          100.0000000              3.81338164946396e-01     -9.04091563591870e-02    2.97799386889595e-01     -9.04091563591870e-02    4.27333755254462e-01     2.05757264341603e-01     2.97799386889595e-01     2.05757264341603e-01     -8.08671920201332e-01    
39532600.0000000         3435600.0000000          100.0000000              4.31113778814822e-01     -7.59823222456499e-02    1.50151281919546e-01     -7.59823222456499e-02    4.49256031691453e-01     2.61589278484712e-01     1.50151281919546e-01     2.61589278484712e-01     -8.80369810510447e-01    
39532700.0000000         3435600.0000000          100.0000000              4.23807892132045e-01     -4.06970892543671e-02    3.16592099303574e-03     -4.06970892543671e-02    4.41507089020168e-01     2.85075788097295e-01     3.16592099303574e-03     2.85075788097295e-01     -8.65314981157648e-01    
39532800.0000000         3435600.0000000          100.0000000              3.85498514556002e-01     -9.53745832392637e-03    -1.05220056480013e-01    -9.53745832392637e-03    4.35221968939959e-01     2.82300737466739e-01     -1.05220056480013e-01    2.82300737466739e-01     -8.20720483499293e-01    
39532900.0000000         3435600.0000000          100.0000000              3.45598574818879e-01     1.46763109462134e-02     -1.84536290595187e-01    1.46763109462134e-02     4.25882359283160e-01     2.69637728096080e-01     -1.84536290595187e-01    2.69637728096080e-01     -7.71480934101070e-01    
39533000.0000000         3435600.0000000          100.0000000              2.92982333952341e-01     4.07816140215131e-02     -2.80235469603766e-01    4.07816140215131e-02     3.91689190285543e-01     2.47823632055875e-01     -2.80235469603766e-01    2.47823632055875e-01     -6.84671524241256e-01    
39533100.0000000         3435600.0000000          100.0000000              2.23878124926095e-01     5.53331448302916e-02     -3.34898699990505e-01    5.53331448302916e-02     3.35966751957921e-01     2.12890888875160e-01     -3.34898699990505e-01    2.12890888875160e-01     -5.59844876883068e-01    
39533200.0000000         3435600.0000000          100.0000000              1.47014940587046e-01     6.13103791260261e-02     -3.70002038251593e-01    6.13103791260261e-02     2.81049489452788e-01     1.74675753016845e-01     -3.70002038251593e-01    1.74675753016845e-01     -4.28064430042973e-01    
39533300.0000000         3435600.0000000          100.0000000              7.20291334615207e-02     6.40502303294589e-02     -3.69540160065182e-01    6.40502303294589e-02     2.31362232884951e-01     1.42260967439422e-01     -3.69540160065182e-01    1.42260967439422e-01     -3.03391366349704e-01    
39533400.0000000         3435600.0000000          100.0000000              -3.24762211742822e-03    6.19278104933566e-02     -3.54080886594473e-01    6.19278104933566e-02     1.89657029515595e-01     1.08146935313166e-01     -3.54080886594473e-01    1.08146935313166e-01     -1.86409407399480e-01    
39533500.0000000         3435600.0000000          100.0000000              -6.68066528422193e-02    5.51356890021517e-02     -3.05321013783103e-01    5.51356890021517e-02     1.51698955958289e-01     8.28055076640243e-02     -3.05321013783103e-01    8.28055076640243e-02     -8.48923031188368e-02    
39533600.0000000         3435600.0000000          100.0000000              -9.85342696923349e-02    4.58970325298953e-02     -2.40432445325451e-01    4.58970325298953e-02     1.20716036943795e-01     6.02198948244748e-02     -2.40432445325451e-01    6.02198948244748e-02     -2.21817672515137e-02    
39533700.0000000         3435600.0000000          100.0000000              -1.09815883177707e-01    3.65567782413949e-02     -1.83021818008584e-01    3.65567782413949e-02     9.52299182606051e-02     4.30539744054792e-02     -1.83021818008584e-01    4.30539744054792e-02     1.45859649155178e-02     
39533800.0000000         3435600.0000000          100.0000000              -1.06271109973283e-01    2.74677617726800e-02     -1.32333121173700e-01    2.74677617726800e-02     7.40260423970653e-02     3.21568734901886e-02     -1.32333121173700e-01    3.21568734901886e-02     3.22450675774492e-02     
39533900.0000000         3435600.0000000          100.0000000              -9.37234857048194e-02    2.09789699421714e-02     -9.26614616995721e-02    2.09789699421714e-02     5.82408886827084e-02     2.54641334244136e-02     -9.26614616995721e-02    2.54641334244136e-02     3.54825970224080e-02     
39534000.0000000         3435600.0000000          100.0000000              -7.85377230902588e-02    1.60478155717919e-02     -6.49710756803632e-02    1.60478155717919e-02     4.67427242533853e-02     2.14270279919199e-02     -6.49710756803632e-02    2.14270279919199e-02     3.17949988374854e-02     
39534100.0000000         3435600.0000000          100.0000000              -6.52447071647769e-02    1.30664605772319e-02     -4.54736087392659e-02    1.30664605772319e-02     3.86401309701137e-02     1.93084461098860e-02     -4.54736087392659e-02    1.93084461098860e-02     2.66045761944674e-02     
39534200.0000000         3435600.0000000          100.0000000              -5.43212048900280e-02    1.11734387599644e-02     -3.03997674931589e-02    1.11734387599644e-02     3.28629120199734e-02     1.75479625669274e-02     -3.03997674931589e-02    1.75479625669274e-02     2.14582928697360e-02     
39534300.0000000         3435600.0000000          100.0000000              -4.44330661804634e-02    9.92836533128932e-03     -1.81333388959070e-02    9.92836533128932e-03     2.90988114752998e-02     1.62054020134093e-02     -1.81333388959070e-02    1.62054020134093e-02     1.53342547046224e-02     
39534400.0000000         3435600.0000000          100.0000000              -3.50306021117565e-02    9.15651314230493e-03     -7.98984406279440e-03    9.15651314230493e-03     2.63084933928127e-02     1.48179671373465e-02     -7.98984406279440e-03    1.48179671373465e-02     8.72210871873827e-03     
39534500.0000000         3435600.0000000          100.0000000              -2.54322326726806e-02    8.50686317907888e-03     -7.02441681328506e-04    8.50686317907888e-03     2.47374588647288e-02     1.32488026686402e-02     -7.02441681328506e-04    1.32488026686402e-02     6.94773808269834e-04     
39534600.0000000         3435600.0000000          100.0000000              -1.71431115445062e-02    7.92057954173946e-03     3.98720130493520e-03     7.92057954173946e-03     2.38814182172308e-02     1.19207452774123e-02     3.98720130493520e-03     1.19207452774123e-02     -6.73830667348528e-03    
39534700.0000000         3435600.0000000          100.0000000              -1.01836551958896e-02    6.91639675988823e-03     7.20188240588995e-03     6.91639675988823e-03     2.33188465801441e-02     1.02404680836088e-02     7.20188240588995e-03     1.02404680836088e-02     -1.31351913840519e-02    
39534800.0000000         3435600.0000000          100.0000000              -4.04506870395303e-03    5.78196432200619e-03     9.84924917021614e-03     5.78196432200619e-03     2.36318153542016e-02     1.07767521320833e-02     9.84924917021614e-03     1.07767521320833e-02     -1.95867466501767e-02    
39534900.0000000         3435600.0000000          100.0000000              1.18500822505022e-03     6.50427059609048e-03     9.97271529716821e-03     6.50427059609048e-03     2.47255255534171e-02     1.01411377221339e-02     9.97271529716821e-03     1.01411377221339e-02     -2.59105337784206e-02    
39535000.0000000         3435600.0000000          100.0000000              5.48548611362285e-03     6.26558769668932e-03     1.01746510400676e-02     6.26558769668932e-03     2.52958699536869e-02     8.83833655489417e-03     1.01746510400676e-02     8.83833655489417e-03     -3.07813560673730e-02    
39531000.0000000         3435700.0000000          100.0000000              -3.94873366491920e-02    6.99447637633298e-03     4.63860447120952e-04     6.99447637633298e-03     3.14778381806199e-02     -8.36725820890914e-03    4.63860447120952e-04     -8.36725820890914e-03    8.00949846868161e-03     
39531100.0000000         3435700.0000000          100.0000000              -4.91325335187061e-02    6.47222589412551e-03     6.79588519359109e-03     6.47222589412551e-03     3.50864168344608e-02     -9.24104388406997e-03    6.79588519359109e-03     -9.24104388406997e-03    1.40461166841208e-02     
39531200.0000000         3435700.0000000          100.0000000              -6.18224055554690e-02    6.15700693686760e-03     1.53981198006267e-02     6.15700693686760e-03     4.00667992030653e-02     -9.71934254525200e-03    1.53981198006267e-02     -9.71934254525200e-03    2.17556063528998e-02     
39531300.0000000         3435700.0000000          100.0000000              -7.54221593983964e-02    6.66710927932859e-03     2.95788638402330e-02     6.66710927932859e-03     4.73472996866739e-02     -1.05080361126538e-02    2.95788638402330e-02     -1.05080361126538e-02    2.80748597117104e-02     
39531400.0000000         3435700.0000000          100.0000000              -9.09626648222601e-02    6.08476708723231e-03     4.49555133733904e-02     6.08476708723231e-03     5.69659469036934e-02     -1.32029798646006e-02    4.49555133733904e-02     -1.32029798646006e-02    3.39967179190345e-02     
39531500.0000000         3435700.0000000          100.0000000              -1.09082776579169e-01    4.38906288109672e-03     6.84590870172258e-02     4.38906288109672e-03     6.83514784882527e-02     -1.47488442371275e-02    6.84590870172258e-02     -1.47488442371275e-02    4.07312980909396e-02     
39531600.0000000         3435700.0000000          100.0000000              -1.27648341527012e-01    2.96146861555850e-03     1.01829342752669e-01     2.96146861555850e-03     8.31844188935025e-02     -1.54115079325420e-02    1.01829342752669e-01     -1.54115079325420e-02    4.44639226340324e-02     
39531700.0000000         3435700.0000000          100.0000000              -1.41950248308409e-01    1.43511917614049e-03     1.46328270011395e-01     1.43511917614049e-03     1.03534260296199e-01     -1.63873710902553e-02    1.46328270011395e-01     -1.63873710902553e-02    3.84159880138023e-02     
39531800.0000000         3435700.0000000          100.0000000              -1.49264343410886e-01    -8.07119845175449e-04    2.00699420810367e-01     -8.07119845175449e-04    1.30276364566832e-01     -1.82773205089472e-02    2.00699420810367e-01     -1.82773205089472e-02    1.89879788435277e-02     
39531900.0000000         3435700.0000000          100.0000000              -1.46557016403164e-01    -4.85975367345609e-03    2.67735614548394e-01     -4.85975367345609e-03    1.64404740084821e-01     -2.02631660436849e-02    2.67735614548394e-01     -2.02631660436849e-02    -1.78477236791461e-02    
39532000.0000000         3435700.0000000          100.0000000              -1.21247463090339e-01    -1.19269006923306e-02    3.43341342815769e-01     -1.19269006923306e-02    2.07931699675324e-01     -2.01927019798469e-02    3.43341342815769e-01     -2.01927019798469e-02    -8.66842365836947e-02    
39532100.0000000         3435700.0000000          100.0000000              -6.67655104307398e-02    -2.08504803070529e-02    4.16947909566765e-01     -2.08504803070529e-02    2.59777235465248e-01     -1.65826631939912e-02    4.16947909566765e-01     -1.65826631939912e-02    -1.93011725035020e-01    
39532200.0000000         3435700.0000000          100.0000000              2.20764749148784e-02     -3.12214666222535e-02    4.72484888232958e-01     -3.12214666222535e-02    3.18854424618384e-01     -8.61051138891005e-03    4.72484888232958e-01     -8.61051138891005e-03    -3.40930899532661e-01    
39532300.0000000         3435700.0000000          100.0000000              1.40606178745658e-01     -4.07887011342786e-02    4.86088400372422e-01     -4.07887011342786e-02    3.81476653127738e-01     4.77650516534161e-03     4.86088400372422e-01     4.77650516534161e-03     -5.22082831871661e-01    
39532400.0000000         3435700.0000000          100.0000000              2.70363376162961e-01     -4.79097629385205e-02    4.41362698224705e-01     -4.79097629385205e-02    4.39440445019458e-01     2.31582163574290e-02     4.41362698224705e-01     2.31582163574290e-02     -7.09803821175831e-01    
39532500.0000000         3435700.0000000          100.0000000              3.80761636495178e-01     -5.30002631653945e-02    3.33114260715948e-01     -5.30002631653945e-02    4.86967954441621e-01     4.41401045418420e-02     3.33114260715948e-01     4.41401045418420e-02     -8.67729590934486e-01    
39532600.0000000         3435700.0000000          100.0000000              4.42377249387302e-01     -5.51729248711602e-02    1.87481082178163e-01     -5.51729248711602e-02    5.21840658615124e-01     6.70379822662900e-02     1.87481082178163e-01     6.70379822662900e-02     -9.64217908004123e-01    
39532700.0000000         3435700.0000000          100.0000000              4.56492619580328e-01     -4.85450355853676e-02    2.50250021219613e-02     -4.85450355853676e-02    5.42553284945771e-01     9.68507893878476e-02     2.50250021219613e-02     9.68507893878476e-02     -9.99045904532566e-01    
39532800.0000000         3435700.0000000          100.0000000              4.09052414597727e-01     -2.87323376741007e-02    -1.15940659322444e-01    -2.87323376741007e-02    5.24202925769910e-01     1.09186228144924e-01     -1.15940659322444e-01    1.09186228144924e-01     -9.33255340365434e-01    
39532900.0000000         3435700.0000000          100.0000000              3.62190529780294e-01     -1.13736586543604e-02    -2.00833937159922e-01    -1.13736586543604e-02    4.89152960680580e-01     1.04094854560022e-01     -2.00833937159922e-01    1.04094854560022e-01     -8.51343490459482e-01    
39533000.0000000         3435700.0000000          100.0000000              3.03376754739422e-01     -4.70970604826865e-03    -2.94206009192857e-01    -4.70970604826865e-03    4.54116965201563e-01     9.72350592364445e-02     -2.94206009192857e-01    9.72350592364445e-02     -7.57493719938355e-01    
39533100.0000000         3435700.0000000          100.0000000              2.31831713720604e-01     -4.83152027974554e-03    -3.48861117975461e-01    -4.83152027974554e-03    4.10146205471161e-01     9.82942708479773e-02     -3.48861117975461e-01    9.82942708479773e-02     -6.41977919194472e-01    
39533200.0000000         3435700.0000000          100.0000000              1.51071803003004e-01     -3.05268856279795e-03    -3.88434362380900e-01    -3.05268856279795e-03    3.42615952437960e-01     1.08466625439465e-01     -3.88434362380900e-01    1.08466625439465e-01     -4.93687755443439e-01    
39533300.0000000         3435700.0000000          100.0000000              8.51757726734030e-02     1.60751895802427e-02     -3.96925087203418e-01    1.60751895802427e-02     2.85929518742134e-01     1.02894215992880e-01     -3.96925087203418e-01    1.02894215992880e-01     -3.71105291417170e-01    
39533400.0000000         3435700.0000000          100.0000000              -7.03484115794948e-03    1.79636383645234e-02     -3.79591653564584e-01    1.79636383645234e-02     2.32762148242469e-01     7.71477637506794e-02     -3.79591653564584e-01    7.71477637506794e-02     -2.25727307085220e-01    
39533500.0000000         3435700.0000000          100.0000000              -7.26019637392553e-02    1.58419400821126e-02     -3.24878325005618e-01    1.58419400821126e-02     1.81090282558507e-01     6.15997130362505e-02     -3.24878325005618e-01    6.15997130362505e-02     -1.08488318819879e-01    
39533600.0000000         3435700.0000000          100.0000000              -1.04455849137641e-01    1.33242772482641e-02     -2.57191976878493e-01    1.33242772482641e-02     1.40809640486593e-01     4.93782106239985e-02     -2.57191976878493e-01    4.93782106239985e-02     -3.63537913495325e-02    
39533700.0000000         3435700.0000000          100.0000000              -1.16938007429880e-01    1.00590745581614e-02     -1.93510250540140e-01    1.00590745581614e-02     1.07544589025105e-01     3.87418598355418e-02     -1.93510250540140e-01    3.87418598355418e-02     9.39341840613522e-03     
39533800.0000000         3435700.0000000          100.0000000              -1.11067350749598e-01    7.42368489049190e-03     -1.38831841147918e-01    7.42368489049190e-03     8.22063651495627e-02     3.30853318609611e-02     -1.38831841147918e-01    3.30853318609611e-02     2.88609856008981e-02     
39533900.0000000         3435700.0000000          100.0000000              -9.69827398977619e-02    6.38985413918475e-03     -9.69046060929745e-02    6.38985413918475e-03     6.34647631440985e-02     2.97543792652178e-02     -9.69046060929745e-02    2.97543792652178e-02     3.35179767522300e-02     
39534000.0000000         3435700.0000000          100.0000000              -8.06240272882955e-02    6.04517877616820e-03     -6.72696382496570e-02    6.04517877616820e-03     5.07280179784650e-02     2.73204160738779e-02     -6.72696382496570e-02    2.73204160738779e-02     2.98960093096014e-02     
39534100.0000000         3435700.0000000          100.0000000              -6.62887213277360e-02    6.01181472845248e-03     -4.71041578777058e-02    6.01181472845248e-03     4.22469217754821e-02     2.55527003124849e-02     -4.71041578777058e-02    2.55527003124849e-02     2.40417995525907e-02     
39534200.0000000         3435700.0000000          100.0000000              -5.49599060439127e-02    6.37659801517229e-03     -3.21163528727939e-02    6.37659801517229e-03     3.64509376124537e-02     2.38288099750857e-02     -3.21163528727939e-02    2.38288099750857e-02     1.85089684316239e-02     
39534300.0000000         3435700.0000000          100.0000000              -4.48209026121342e-02    6.54368846178604e-03     -1.96359724000851e-02    6.54368846178604e-03     3.22021270481736e-02     2.22975928874983e-02     -1.96359724000851e-02    2.22975928874983e-02     1.26187755630941e-02     
39534400.0000000         3435700.0000000          100.0000000              -3.50638502008887e-02    6.99689184835141e-03     -9.46612517394658e-03    6.99689184835141e-03     2.94673704524210e-02     2.05315505886513e-02     -9.46612517394658e-03    2.05315505886513e-02     5.59647974837518e-03     
39534500.0000000         3435700.0000000          100.0000000              -2.57786931488721e-02    7.21028917861192e-03     -2.51640444331893e-03    7.21028917861192e-03     2.76084655322662e-02     1.86364833223984e-02     -2.51640444331893e-03    1.86364833223984e-02     -1.82977238405964e-03    
39534600.0000000         3435700.0000000          100.0000000              -1.77003132336450e-02    6.98011298823859e-03     2.48531400851554e-03     6.98011298823859e-03     2.63490080433542e-02     1.68631960402397e-02     2.48531400851554e-03     1.68631960402397e-02     -8.64869480944746e-03    
39534700.0000000         3435700.0000000          100.0000000              -1.10358578088966e-02    6.73675034417668e-03     6.40220144336183e-03     6.73675034417668e-03     2.60859389189744e-02     1.59293084814296e-02     6.40220144336183e-03     1.59293084814296e-02     -1.50500811097679e-02    
39534800.0000000         3435700.0000000          100.0000000              -3.70034337104699e-03    6.91754168211873e-03     9.17698020249150e-03     6.91754168211873e-03     2.64974932504637e-02     1.44207221836819e-02     9.17698020249150e-03     1.44207221836819e-02     -2.27971498794923e-02    
39534900.0000000         3435700.0000000          100.0000000              1.18132027607622e-03     6.95057500036994e-03     8.42808390028298e-03     6.95057500036994e-03     2.69790777637181e-02     1.27467071566467e-02     8.42808390028298e-03     1.27467071566467e-02     -2.81603980398679e-02    
39535000.0000000         3435700.0000000          100.0000000              5.35837716058900e-03     6.84808048270107e-03     8.75135760436403e-03     6.84808048270107e-03     2.73070429677724e-02     1.11537572054319e-02     8.75135760436403e-03     1.11537572054319e-02     -3.26654201282867e-02    
39531000.0000000         3435800.0000000          100.0000000              -3.95471696081966e-02    1.01586259530938e-02     -6.59897977422893e-04    1.01586259530938e-02     3.17372571052662e-02     -6.97186741668475e-03    -6.59897977422893e-04    -6.97186741668475e-03    7.80991250267126e-03     
39531100.0000000         3435800.0000000          100.0000000              -4.88871792100339e-02    1.06876397932598e-02     6.23023663071275e-03     1.06876397932598e-02     3.57144302454020e-02     -7.77697511894531e-03    6.23023663071275e-03     -7.77697511894531e-03    1.31727489654928e-02     
39531200.0000000         3435800.0000000          100.0000000              -6.06336322123739e-02    1.21527014119000e-02     1.45700134048546e-02     1.21527014119000e-02     4.07222311605496e-02     -8.60372626541881e-03    1.45700134048546e-02     -8.60372626541881e-03    1.99114010529777e-02     
39531300.0000000         3435800.0000000          100.0000000              -7.41352575280825e-02    1.46599695999728e-02     2.59420624128307e-02     1.46599695999728e-02     4.69025480827320e-02     -1.16319617445068e-02    2.59420624128307e-02     -1.16319617445068e-02    2.72327094456268e-02     
39531400.0000000         3435800.0000000          100.0000000              -9.12091752811492e-02    1.57913192714765e-02     4.24737504631509e-02     1.57913192714765e-02     5.47373470575553e-02     -1.48572414328339e-02    4.24737504631509e-02     -1.48572414328339e-02    3.64718282235862e-02     
