x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39532000.0000000         3435500.0000000          100.0000000              5.92181097296999e-03     -1.65963986303172e+02    -3.31055756033667e+01    6.75225544047762e+02     
39532100.0000000         3435500.0000000          100.0000000              5.93877634862281e-03     -1.72413159348369e+02    -4.37486318600250e+01    7.08787897059234e+02     
39532200.0000000         3435500.0000000          100.0000000              5.95605952739928e-03     -1.71842058680807e+02    -5.64486305232485e+01    7.46999240286841e+02     
39532300.0000000         3435500.0000000          100.0000000              5.97283155642683e-03     -1.61973360791671e+02    -7.07089568853587e+01    7.86731383428012e+02     
39532400.0000000         3435500.0000000          100.0000000              5.98814262240722e-03     -1.42670451605479e+02    -8.47488498513433e+01    8.24769258373978e+02     
39532500.0000000         3435500.0000000          100.0000000              6.00093847095783e-03     -1.10896557931774e+02    -9.59965934052031e+01    8.57381693475679e+02     
39532600.0000000         3435500.0000000          100.0000000              6.01010114628055e-03     -7.22269146795245e+01    -1.05012611258904e+02    8.74714068883255e+02     
39532700.0000000         3435500.0000000          100.0000000              6.01535209100399e-03     -3.27071697925387e+01    -1.10246782770454e+02    8.80232210197590e+02     
39532800.0000000         3435500.0000000          100.0000000              6.01670955853079e-03     4.90016071496389e+00     -1.12321471036318e+02    8.74491580384702e+02     
39532900.0000000         3435500.0000000          100.0000000              6.01452551951606e-03     3.79633804075369e+01     -1.10921456154609e+02    8.60323260113065e+02     
39533000.0000000         3435500.0000000          100.0000000              6.00926131449060e-03     6.66546257779539e+01     -1.05219106470392e+02    8.40083274620369e+02     
39533100.0000000         3435500.0000000          100.0000000              6.00135538745043e-03     9.05976664414024e+01     -9.63366603383932e+01    8.14202095008812e+02     
39533200.0000000         3435500.0000000          100.0000000              5.99132953704212e-03     1.08810569592042e+02     -8.60939746754470e+01    7.83583804362608e+02     
39533300.0000000         3435500.0000000          100.0000000              5.97984278470072e-03     1.19647413101455e+02     -7.56398624789280e+01    7.50435893905626e+02     
39533400.0000000         3435500.0000000          100.0000000              5.96762948417850e-03     1.23488587820209e+02     -6.55150057659703e+01    7.17855186639204e+02     
39533500.0000000         3435500.0000000          100.0000000              5.95536777423150e-03     1.20791012927448e+02     -5.61615182334200e+01    6.88092482717222e+02     
39533600.0000000         3435500.0000000          100.0000000              5.94362450363792e-03     1.13543905668524e+02     -4.83163488629907e+01    6.63339419142759e+02     
39533700.0000000         3435500.0000000          100.0000000              5.93272941719692e-03     1.04159187446120e+02     -4.19882311380439e+01    6.44063998611421e+02     
39533800.0000000         3435500.0000000          100.0000000              5.92280429852084e-03     9.43767556800903e+01     -3.69957736090531e+01    6.29694637288659e+02     
39533900.0000000         3435500.0000000          100.0000000              5.91383396776761e-03     8.52057070083237e+01     -3.31843190029512e+01    6.19339582321107e+02     
39534000.0000000         3435500.0000000          100.0000000              5.90572142290087e-03     7.72590651410428e+01     -3.03235281760955e+01    6.11988521053859e+02     
39534100.0000000         3435500.0000000          100.0000000              5.89834176844560e-03     7.05193771116496e+01     -2.81262417335057e+01    6.06753923260730e+02     
39534200.0000000         3435500.0000000          100.0000000              5.89158247485317e-03     6.48352501281994e+01     -2.63740142215154e+01    6.03157276318625e+02     
39534300.0000000         3435500.0000000          100.0000000              5.88534297668147e-03     6.01053476088525e+01     -2.49333407356100e+01    6.00874268072598e+02     
39534400.0000000         3435500.0000000          100.0000000              5.87953149456344e-03     5.62718252297675e+01     -2.37445472591660e+01    5.99702907308283e+02     
39534500.0000000         3435500.0000000          100.0000000              5.87405760749753e-03     5.33619929177719e+01     -2.27329195354752e+01    5.99419636539991e+02     
39534600.0000000         3435500.0000000          100.0000000              5.86883004823549e-03     5.13248644075769e+01     -2.18392665837096e+01    5.99720895162754e+02     
39534700.0000000         3435500.0000000          100.0000000              5.86376640051197e-03     5.00783787964394e+01     -2.10671818428228e+01    6.00417801192761e+02     
39534800.0000000         3435500.0000000          100.0000000              5.85879084178675e-03     4.95137652537828e+01     -2.04399783478598e+01    6.01228536260282e+02     
39534900.0000000         3435500.0000000          100.0000000              5.85385136841103e-03     4.93478550894532e+01     -1.98981871135017e+01    6.02188931420166e+02     
39535000.0000000         3435500.0000000          100.0000000              5.84890366305870e-03     4.96945469235414e+01     -1.93371995680887e+01    6.03311990153065e+02     
39531000.0000000         3435600.0000000          100.0000000              5.80972303297315e-03     -7.41518628919659e+01    -5.85821625454477e-02    5.75521649421394e+02     
39531100.0000000         3435600.0000000          100.0000000              5.81734561257807e-03     -7.84605287368585e+01    2.50647087818933e-01     5.75949890221614e+02     
39531200.0000000         3435600.0000000          100.0000000              5.82545198356481e-03     -8.38785677689784e+01    4.11509429662205e-01     5.77064172020810e+02     
39531300.0000000         3435600.0000000          100.0000000              5.83416795051626e-03     -9.06708480526639e+01    3.66487020052741e-01     5.79321482159568e+02     
39531400.0000000         3435600.0000000          100.0000000              5.84362851723437e-03     -9.87732413257971e+01    6.98905823501292e-02     5.83121766366360e+02     
39531500.0000000         3435600.0000000          100.0000000              5.85397763780037e-03     -1.08494783459523e+02    -5.52056018526661e-01    5.88807749012882e+02     
39531600.0000000         3435600.0000000          100.0000000              5.86538678211342e-03     -1.19988404323523e+02    -1.65761679404543e+00    5.97223029173797e+02     
39531700.0000000         3435600.0000000          100.0000000              5.87802798836285e-03     -1.33055764990463e+02    -3.42658395647617e+00    6.09461942594671e+02     
39531800.0000000         3435600.0000000          100.0000000              5.89203174992585e-03     -1.47119254726858e+02    -6.03365656394752e+00    6.26546147353394e+02     
39531900.0000000         3435600.0000000          100.0000000              5.90745349873854e-03     -1.61219859524809e+02    -9.67803259845826e+00    6.49496683112806e+02     
39532000.0000000         3435600.0000000          100.0000000              5.92422298992763e-03     -1.73712067887255e+02    -1.46705722108166e+01    6.79241780573001e+02     
39532100.0000000         3435600.0000000          100.0000000              5.94206030280061e-03     -1.82110390522721e+02    -2.12519375270885e+01    7.15974602658505e+02     
39532200.0000000         3435600.0000000          100.0000000              5.96040488040814e-03     -1.83303632020853e+02    -2.94943387612764e+01    7.58613287542880e+02     
39532300.0000000         3435600.0000000          100.0000000              5.97838452087321e-03     -1.74427762020041e+02    -3.90673223599468e+01    8.04089180812200e+02     
39532400.0000000         3435600.0000000          100.0000000              5.99489423451991e-03     -1.53709073093829e+02    -4.88299531018514e+01    8.47822388637766e+02     
39532500.0000000         3435600.0000000          100.0000000              6.00871260619056e-03     -1.20770125105958e+02    -5.79476433140047e+01    8.83804058357552e+02     
39532600.0000000         3435600.0000000          100.0000000              6.01877934913699e-03     -7.97629772068421e+01    -6.65737051435744e+01    9.06257958146776e+02     
39532700.0000000         3435600.0000000          100.0000000              6.02458468781833e-03     -3.65026643853385e+01    -7.23941646707811e+01    9.13511892141452e+02     
39532800.0000000         3435600.0000000          100.0000000              6.02617153308541e-03     4.13397587607010e+00     -7.48588088404966e+01    9.08228565033178e+02     
39532900.0000000         3435600.0000000          100.0000000              6.02391199093298e-03     4.03791841632101e+01     -7.45821347013842e+01    8.93662205791881e+02     
39533000.0000000         3435600.0000000          100.0000000              6.01820910072134e-03     7.27814115045509e+01     -7.17638406090246e+01    8.70223838279510e+02     
39533100.0000000         3435600.0000000          100.0000000              6.00958636457027e-03     9.85188571591841e+01     -6.68788083501830e+01    8.39217864969827e+02     
39533200.0000000         3435600.0000000          100.0000000              5.99873302701178e-03     1.17257758074793e+02     -6.09647790438042e+01    8.03686180951697e+02     
39533300.0000000         3435600.0000000          100.0000000              5.98640400794598e-03     1.28070238114705e+02     -5.47671903913615e+01    7.66514017380923e+02     
39533400.0000000         3435600.0000000          100.0000000              5.97335544790407e-03     1.31620902910731e+02     -4.83426287286607e+01    7.30036067292133e+02     
39533500.0000000         3435600.0000000          100.0000000              5.96032363173275e-03     1.27949341694024e+02     -4.24781359870660e+01    6.96832024934999e+02     
39533600.0000000         3435600.0000000          100.0000000              5.94792992020921e-03     1.19404565638966e+02     -3.74105645896703e+01    6.69583233289718e+02     
39533700.0000000         3435600.0000000          100.0000000              5.93650667955643e-03     1.08869610980325e+02     -3.32826591206102e+01    6.48439583955457e+02     
39533800.0000000         3435600.0000000          100.0000000              5.92616760888470e-03     9.79735860751809e+01     -3.01022119193166e+01    6.32757491899570e+02     
39533900.0000000         3435600.0000000          100.0000000              5.91688331378041e-03     8.79234919589261e+01     -2.76951601419062e+01    6.21610488167925e+02     
39534000.0000000         3435600.0000000          100.0000000              5.90853390722879e-03     7.93189454732882e+01     -2.58584330452578e+01    6.13817828333042e+02     
39534100.0000000         3435600.0000000          100.0000000              5.90097150242245e-03     7.21509355619714e+01     -2.44197319789643e+01    6.08348347201302e+02     
39534200.0000000         3435600.0000000          100.0000000              5.89406370716200e-03     6.61862220686858e+01     -2.32121140725618e+01    6.04577139097986e+02     
39534300.0000000         3435600.0000000          100.0000000              5.88769982355526e-03     6.12562247693329e+01     -2.21618397200827e+01    6.02173551777286e+02     
39534400.0000000         3435600.0000000          100.0000000              5.88178075658925e-03     5.72812950289039e+01     -2.12109729227457e+01    6.00881908213147e+02     
39534500.0000000         3435600.0000000          100.0000000              5.87621152164079e-03     5.42648004992672e+01     -2.03256632707981e+01    6.00480440369481e+02     
39534600.0000000         3435600.0000000          100.0000000              5.87089810999366e-03     5.21419468166780e+01     -1.95076006068473e+01    6.00663062200971e+02     
39534700.0000000         3435600.0000000          100.0000000              5.86575777369052e-03     5.07799391441441e+01     -1.87546654497186e+01    6.01227665791553e+02     
39534800.0000000         3435600.0000000          100.0000000              5.86072053028967e-03     5.00637099162180e+01     -1.81394862511398e+01    6.02075594636552e+02     
39534900.0000000         3435600.0000000          100.0000000              5.85572397268478e-03     4.99528579164148e+01     -1.75212677787447e+01    6.03072495556992e+02     
39535000.0000000         3435600.0000000          100.0000000              5.85071572895721e-03     5.02847838393692e+01     -1.68789019549435e+01    6.04092120378222e+02     
39531000.0000000         3435700.0000000          100.0000000              5.80957207864500e-03     -7.36098493256283e+01    3.08041943397330e+00     5.74591975145425e+02     
39531100.0000000         3435700.0000000          100.0000000              5.81714571779115e-03     -7.80227097351069e+01    3.75241220201564e+00     5.74949056988400e+02     
39531200.0000000         3435700.0000000          100.0000000              5.82521331788161e-03     -8.35406371822252e+01    4.38065848985062e+00     5.76025312031197e+02     
39531300.0000000         3435700.0000000          100.0000000              5.83390048077473e-03     -9.04303152410344e+01    5.01478874373855e+00     5.78241848670517e+02     
39531400.0000000         3435700.0000000          100.0000000              5.84334354268538e-03     -9.86910343127243e+01    5.67284397641868e+00     5.81925909647393e+02     
39531500.0000000         3435700.0000000          100.0000000              5.85369770069145e-03     -1.08692802929168e+02    6.19857235977806e+00     5.87534922408749e+02     
39531600.0000000         3435700.0000000          100.0000000              5.86514407956945e-03     -1.20546944636756e+02    6.56163098886057e+00     5.95944834435546e+02     
39531700.0000000         3435700.0000000          100.0000000              5.87786309158734e-03     -1.34072528193325e+02    6.78444643206316e+00     6.08266376720959e+02     
39531800.0000000         3435700.0000000          100.0000000              5.89199567125126e-03     -1.48701256364159e+02    6.83282103128035e+00     6.25539564535771e+02     
39531900.0000000         3435700.0000000          100.0000000              5.90761409120600e-03     -1.63629944590619e+02    6.57127682612140e+00     6.48825524810813e+02     
39532000.0000000         3435700.0000000          100.0000000              5.92467814105872e-03     -1.77230631521059e+02    5.74970202978279e+00     6.79356749817816e+02     
39532100.0000000         3435700.0000000          100.0000000              5.94293037171516e-03     -1.86906949402726e+02    4.12471189475714e+00     7.17446794732721e+02     
39532200.0000000         3435700.0000000          100.0000000              5.96182191786291e-03     -1.89443475036499e+02    1.53497861416318e+00     7.62156713386451e+02     
39532300.0000000         3435700.0000000          100.0000000              5.98046761409441e-03     -1.81490602582687e+02    -2.08093845122237e+00    8.10519186662279e+02     
39532400.0000000         3435700.0000000          100.0000000              5.99769783047931e-03     -1.60944008789196e+02    -6.54542023690506e+00    8.57420835035415e+02     
39532500.0000000         3435700.0000000          100.0000000              6.01224014950204e-03     -1.28052892675546e+02    -1.16050910374639e+01    8.96613552453457e+02     
39532600.0000000         3435700.0000000          100.0000000              6.02301802140341e-03     -8.64810051284867e+01    -1.70308996721351e+01    9.22805633244877e+02     
39532700.0000000         3435700.0000000          100.0000000              6.02941064135814e-03     -4.11210619210385e+01    -2.23852772153558e+01    9.33620598144890e+02     
39532800.0000000         3435700.0000000          100.0000000              6.03130284523157e-03     2.45837832466080e+00     -2.62432038349190e+01    9.28491815902774e+02     
39532900.0000000         3435700.0000000          100.0000000              6.02910498583907e-03     4.07125936518231e+01     -2.82248316227227e+01    9.12468325232288e+02     
39533000.0000000         3435700.0000000          100.0000000              6.02329578554268e-03     7.44919626895977e+01     -2.89475995157235e+01    8.87604030015244e+02     
39533100.0000000         3435700.0000000          100.0000000              6.01446166352247e-03     1.01019234247871e+02     -2.93623568949198e+01    8.55385702908459e+02     
39533200.0000000         3435700.0000000          100.0000000              6.00332501685600e-03     1.20349511165172e+02     -2.98643711045298e+01    8.18057083870334e+02     
39533300.0000000         3435700.0000000          100.0000000              5.99065161415852e-03     1.32083692206482e+02     -2.92723806134696e+01    7.79103209501100e+02     
39533400.0000000         3435700.0000000          100.0000000              5.97718116488818e-03     1.35741651258538e+02     -2.74292584287859e+01    7.39634076437824e+02     
39533500.0000000         3435700.0000000          100.0000000              5.96376033506730e-03     1.31565358792357e+02     -2.57734434794798e+01    7.04122224475294e+02     
39533600.0000000         3435700.0000000          100.0000000              5.95103297464718e-03     1.22459902345521e+02     -2.43266586195463e+01    6.75078726789595e+02     
39533700.0000000         3435700.0000000          100.0000000              5.93933740549574e-03     1.11235360703869e+02     -2.31306485977969e+01    6.52528673533567e+02     
39533800.0000000         3435700.0000000          100.0000000              5.92879308094328e-03     9.97530869162205e+01     -2.22704369440318e+01    6.36033214921192e+02     
39533900.0000000         3435700.0000000          100.0000000              5.91935196517841e-03     8.93083845999889e+01     -2.15920599798677e+01    6.24365345212032e+02     
39534000.0000000         3435700.0000000          100.0000000              5.91087898093184e-03     8.04264183336069e+01     -2.09763700281099e+01    6.16255696053793e+02     
39534100.0000000         3435700.0000000          100.0000000              5.90321433001282e-03     7.31054532932812e+01     -2.03764761187479e+01    6.10594291420393e+02     
39534200.0000000         3435700.0000000          100.0000000              5.89621511027845e-03     6.70669095478538e+01     -1.97554306469636e+01    6.06658136424320e+02     
39534300.0000000         3435700.0000000          100.0000000              5.88976607640668e-03     6.20834699961198e+01     -1.91128961976487e+01    6.04095021352374e+02     
39534400.0000000         3435700.0000000          100.0000000              5.88376573944221e-03     5.80858226907832e+01     -1.84349560579186e+01    6.02662113585884e+02     
39534500.0000000         3435700.0000000          100.0000000              5.87811641677190e-03     5.50557289646732e+01     -1.77231852466787e+01    6.02086008559212e+02     
39534600.0000000         3435700.0000000          100.0000000              5.87272594497299e-03     5.28889754449878e+01     -1.70086219209418e+01    6.02101714622819e+02     
39534700.0000000         3435700.0000000          100.0000000              5.86751416886080e-03     5.14565323072080e+01     -1.63273642070530e+01    6.02545795883761e+02     
39534800.0000000         3435700.0000000          100.0000000              5.86241218264255e-03     5.07052969054959e+01     -1.56454947016344e+01    6.03350230815801e+02     
39534900.0000000         3435700.0000000          100.0000000              5.85734947190379e-03     5.06270547302137e+01     -1.49508877876163e+01    6.04220509209198e+02     
39535000.0000000         3435700.0000000          100.0000000              5.85227443737646e-03     5.09450887111069e+01     -1.42612428935505e+01    6.05097892745657e+02     
39531000.0000000         3435800.0000000          100.0000000              5.80910611473186e-03     -7.27546777368659e+01    6.24424363725909e+00     5.73835771236429e+02     
39531100.0000000         3435800.0000000          100.0000000              5.81659454667034e-03     -7.71675042254993e+01    7.28290656491551e+00     5.74117765227241e+02     
39531200.0000000         3435800.0000000          100.0000000              5.82457422573816e-03     -8.26222808444958e+01    8.41376390877753e+00     5.75131344314606e+02     
39531300.0000000         3435800.0000000          100.0000000              5.83316137378290e-03     -8.93434594112272e+01    9.76045354161773e+00     5.77141442234672e+02     
39531400.0000000         3435800.0000000          100.0000000              5.84249377827947e-03     -9.75909681382914e+01    1.12830945245042e+01     5.80492932079437e+02     
39531500.0000000         3435800.0000000          100.0000000              5.85273854028933e-03     -1.07599951354516e+02    1.29434576330930e+01     5.85894163294110e+02     
39531600.0000000         3435800.0000000          100.0000000              5.86407323858155e-03     -1.19383624144588e+02    1.48218961428585e+01     5.94133852553097e+02     
39531700.0000000         3435800.0000000          100.0000000              5.87666836786783e-03     -1.32758271826888e+02    1.70660734154925e+01     6.06132498983060e+02     
39531800.0000000         3435800.0000000          100.0000000              5.89066377223832e-03     -1.47294474102371e+02    1.97436016305903e+01     6.22901123984802e+02     
39531900.0000000         3435800.0000000          100.0000000              5.90613909837360e-03     -1.62192106027997e+02    2.28478396035144e+01     6.45534498215325e+02     
39532000.0000000         3435800.0000000          100.0000000              5.92306996368311e-03     -1.76052850750492e+02    2.62800766905745e+01     6.75278153611805e+02     
39532100.0000000         3435800.0000000          100.0000000              5.94122582288367e-03     -1.86188742883288e+02    2.97965361901465e+01     7.12701366415956e+02     
39532200.0000000         3435800.0000000          100.0000000              5.96007844732126e-03     -1.89439470463817e+02    3.31430850426569e+01     7.56874533462781e+02     
39532300.0000000         3435800.0000000          100.0000000              5.97877058310725e-03     -1.82453199821876e+02    3.58287632988999e+01     8.05073457852928e+02     
39532400.0000000         3435800.0000000          100.0000000              5.99615072602289e-03     -1.62978453921030e+02    3.73206539366120e+01     8.52321606832193e+02     
39532500.0000000         3435800.0000000          100.0000000              6.01095331110527e-03     -1.31222861444853e+02    3.72188410842461e+01     8.92367714546531e+02     
39532600.0000000         3435800.0000000          100.0000000              6.02209613558213e-03     -9.05482199141416e+01    3.53660946490048e+01     9.19915089250440e+02     
39532700.0000000         3435800.0000000          100.0000000              6.02892589658068e-03     -4.57701342466743e+01    3.18489352136153e+01     9.32348166922545e+02     
39532800.0000000         3435800.0000000          100.0000000              6.03128494691060e-03     -2.00665004078649e+00    2.64749913514790e+01     9.29470356450783e+02     
39532900.0000000         3435800.0000000          100.0000000              6.02946966442990e-03     3.77198908493945e+01     2.07487025945209e+01     9.14656785099295e+02     
39533000.0000000         3435800.0000000          100.0000000              6.02389926649550e-03     7.23759070424669e+01     1.67251183242275e+01     8.89310442099437e+02     
39533100.0000000         3435800.0000000          100.0000000              6.01530272913149e-03     9.81827928203391e+01     1.25646346339816e+01     8.57389039621908e+02     
39533200.0000000         3435800.0000000          100.0000000              6.00450384560521e-03     1.16838544281921e+02     6.83404686952642e+00     8.22790874938410e+02     
39533300.0000000         3435800.0000000          100.0000000              5.99206834566337e-03     1.30788857912162e+02     1.32648262864915e+00     7.84380144600989e+02     
39533400.0000000         3435800.0000000          100.0000000              5.97870851430933e-03     1.34716443448780e+02     -2.80742522012826e+00    7.44041401749273e+02     
39533500.0000000         3435800.0000000          100.0000000              5.96538254680440e-03     1.30754822025689e+02     -6.27607291144863e+00    7.08309563159344e+02     
39533600.0000000         3435800.0000000          100.0000000              5.95272951465848e-03     1.21774958313725e+02     -9.39657913068930e+00    6.78827873927742e+02     
39533700.0000000         3435800.0000000          100.0000000              5.94109621107273e-03     1.10669595327510e+02     -1.19289490689456e+01    6.56009346668973e+02     
39533800.0000000         3435800.0000000          100.0000000              5.93060020931945e-03     9.93506849372304e+01     -1.37983259725889e+01    6.39366396006738e+02     
39533900.0000000         3435800.0000000          100.0000000              5.92118725009354e-03     8.91545620366583e+01     -1.50526343536043e+01    6.27595403815213e+02     
39534000.0000000         3435800.0000000          100.0000000              5.91271720326046e-03     8.05123733194187e+01     -1.57268903266905e+01    6.19316609912192e+02     
39534100.0000000         3435800.0000000          100.0000000              5.90503469016545e-03     7.33689675947000e+01     -1.59701430004468e+01    6.13455818752657e+02     
39534200.0000000         3435800.0000000          100.0000000              5.89800237896962e-03     6.74561205093543e+01     -1.59316256915352e+01    6.09316382830689e+02     
39534300.0000000         3435800.0000000          100.0000000              5.89150984376853e-03     6.25649019507460e+01     -1.56978001507099e+01    6.06584592281781e+02     
39534400.0000000         3435800.0000000          100.0000000              5.88545584982248e-03     5.86751545692941e+01     -1.53021219249226e+01    6.04958908783125e+02     
39534500.0000000         3435800.0000000          100.0000000              5.87974469093436e-03     5.56950782685377e+01     -1.47778356278848e+01    6.04168170679808e+02     
39534600.0000000         3435800.0000000          100.0000000              5.87428869701626e-03     5.35559171240414e+01     -1.41820991599338e+01    6.03992675918258e+02     
39534700.0000000         3435800.0000000          100.0000000              5.86900970911771e-03     5.21339037839484e+01     -1.35299266986915e+01    6.04263593533015e+02     
39534800.0000000         3435800.0000000          100.0000000              5.86383889149557e-03     5.14089547823775e+01     -1.28393425463030e+01    6.04903655922742e+02     
39534900.0000000         3435800.0000000          100.0000000              5.85870500256716e-03     5.13369439083929e+01     -1.21130845208081e+01    6.05581002601537e+02     
39535000.0000000         3435800.0000000          100.0000000              5.85355979257372e-03     5.16392756844324e+01     -1.14029744137737e+01    6.06285021477406e+02     
39531000.0000000         3435900.0000000          100.0000000              5.80832433034500e-03     -7.15721196237238e+01    9.37396136013832e+00     5.73192921375549e+02     
39531100.0000000         3435900.0000000          100.0000000              5.81568900954728e-03     -7.58744549968958e+01    1.08018384095819e+01     5.73335045313599e+02     
39531200.0000000         3435900.0000000          100.0000000              5.82353097335148e-03     -8.11408853972055e+01    1.24173195237013e+01     5.74228256114922e+02     
39531300.0000000         3435900.0000000          100.0000000              5.83195547821749e-03     -8.75693352088732e+01    1.43111795527973e+01     5.75995465571258e+02     
39531400.0000000         3435900.0000000          100.0000000              5.84109728202507e-03     -9.55475793820269e+01    1.65922719864928e+01     5.79030200329195e+02     
39531500.0000000         3435900.0000000          100.0000000              5.85112130104239e-03     -1.05213043891673e+02    1.93310356664669e+01     5.84070848874784e+02     
39531600.0000000         3435900.0000000          100.0000000              5.86219422245204e-03     -1.16498708531732e+02    2.26615497655035e+01     5.91842336199199e+02     
39531700.0000000         3435900.0000000          100.0000000              5.87446864608453e-03     -1.29214102263379e+02    2.67913418789919e+01     6.03082154134149e+02     
39531800.0000000         3435900.0000000          100.0000000              5.88807273457823e-03     -1.42997461096462e+02    3.18781032248969e+01     6.18724731333958e+02     
39531900.0000000         3435900.0000000          100.0000000              5.90308065781211e-03     -1.57158889340053e+02    3.80360687604008e+01     6.39756828638076e+02     
39532000.0000000         3435900.0000000          100.0000000              5.91947505542251e-03     -1.70380327699924e+02    4.52266989573468e+01     6.67441119505203e+02     
39532100.0000000         3435900.0000000          100.0000000              5.93704170829736e-03     -1.80131716569170e+02    5.33507311598625e+01     7.02302062916565e+02     
39532200.0000000         3435900.0000000          100.0000000              5.95528645071411e-03     -1.83433072751709e+02    6.19895436385613e+01     7.43476172468178e+02     
39532300.0000000         3435900.0000000          100.0000000              5.97341326490852e-03     -1.77308046639073e+02    7.04163002193694e+01     7.88525209947045e+02     
39532400.0000000         3435900.0000000          100.0000000              5.99035610386831e-03     -1.59502027818693e+02    7.75205188639058e+01     8.33135029104636e+02     
39532500.0000000         3435900.0000000          100.0000000              6.00492357578536e-03     -1.30080660241126e+02    8.22051693245350e+01     8.71472305597647e+02     
39532600.0000000         3435900.0000000          100.0000000              6.01607833409508e-03     -9.19312909680217e+01    8.37308828774844e+01     8.98500238479274e+02     
39532700.0000000         3435900.0000000          100.0000000              6.02318084113642e-03     -4.99087143582858e+01    8.17960670934910e+01     9.11688278699619e+02     
39532800.0000000         3435900.0000000          100.0000000              6.02609707130404e-03     -8.92777466786899e+00    7.64963693722663e+01     9.12094724097413e+02     
39532900.0000000         3435900.0000000          100.0000000              6.02504501199521e-03     3.01496128370707e+01     6.75519241993771e+01     9.02953460268384e+02     
39533000.0000000         3435900.0000000          100.0000000              6.02008534123630e-03     6.73213218976461e+01     5.86561510408236e+01     8.78116420253175e+02     
39533100.0000000         3435900.0000000          100.0000000              6.01204876855508e-03     9.15889545103929e+01     5.16654920330492e+01     8.45955235151095e+02     
39533200.0000000         3435900.0000000          100.0000000              6.00200367462337e-03     1.08500653776239e+02     4.23178551873901e+01     8.14072186186201e+02     
39533300.0000000         3435900.0000000          100.0000000              5.99041192163884e-03     1.22732022270286e+02     3.12912191580607e+01     7.79956075070617e+02     
39533400.0000000         3435900.0000000          100.0000000              5.97776407233330e-03     1.28379623825536e+02     2.12055276108698e+01     7.41753585055950e+02     
39533500.0000000         3435900.0000000          100.0000000              5.96503966827899e-03     1.24982551744693e+02     1.26546001027742e+01     7.07594915133909e+02     
39533600.0000000         3435900.0000000          100.0000000              5.95292164643136e-03     1.16930432962029e+02     5.38125495091247e+00     6.80176912777155e+02     
39533700.0000000         3435900.0000000          100.0000000              5.94171806464719e-03     1.06950838437828e+02     -5.29606943545357e-01    6.58751019674443e+02     
39533800.0000000         3435900.0000000          100.0000000              5.93154253546063e-03     9.66499213702805e+01     -4.99512525078421e+00    6.42876241385939e+02     
39533900.0000000         3435900.0000000          100.0000000              5.92234862197416e-03     8.74463782122437e+01     -8.08925146090019e+00    6.31408893007985e+02     
39534000.0000000         3435900.0000000          100.0000000              5.91400941261937e-03     7.95624796049319e+01     -1.00261776052888e+01    6.23059426374124e+02     
39534100.0000000         3435900.0000000          100.0000000              5.90639406402478e-03     7.29359114694644e+01     -1.11252094033394e+01    6.16958867226814e+02     
39534200.0000000         3435900.0000000          100.0000000              5.89938711368241e-03     6.73610573913113e+01     -1.16734073155556e+01    6.12555847376424e+02     
39534300.0000000         3435900.0000000          100.0000000              5.89289107662643e-03     6.27176162898353e+01     -1.18443370181501e+01    6.09558171561346e+02     
39534400.0000000         3435900.0000000          100.0000000              5.88681200995227e-03     5.90160991920768e+01     -1.17499697402624e+01    6.07661431965180e+02     
39534500.0000000         3435900.0000000          100.0000000              5.88105925113699e-03     5.61752201409021e+01     -1.14582910734302e+01    6.06593726405861e+02     
39534600.0000000         3435900.0000000          100.0000000              5.87555072267308e-03     5.41282363910134e+01     -1.10010337026537e+01    6.06196844020924e+02     
39534700.0000000         3435900.0000000          100.0000000              5.87020969746694e-03     5.27943482533059e+01     -1.04081756462310e+01    6.06241425293228e+02     
39534800.0000000         3435900.0000000          100.0000000              5.86496960008561e-03     5.21357990386984e+01     -9.72033633942210e+00    6.06644809895803e+02     
39534900.0000000         3435900.0000000          100.0000000              5.85976235538193e-03     5.20599994103629e+01     -8.98528032394388e+00    6.07062273701463e+02     
39535000.0000000         3435900.0000000          100.0000000              5.85454625635399e-03     5.23339061398147e+01     -8.28249662779456e+00    6.07563430937236e+02     
39531000.0000000         3436000.0000000          100.0000000              5.80723493704377e-03     -7.00976628397221e+01    1.23974680506923e+01     5.72706268961577e+02     
39531100.0000000         3436000.0000000          100.0000000              5.81444027586034e-03     -7.41695794076509e+01    1.41442806246129e+01     5.72654346587310e+02     
39531200.0000000         3436000.0000000          100.0000000              5.82209901779461e-03     -7.91644474853942e+01    1.61822553723497e+01     5.73370554378612e+02     
39531300.0000000         3436000.0000000          100.0000000              5.83030776492581e-03     -8.52029836902116e+01    1.85974153906845e+01     5.74939252905521e+02     
39531400.0000000         3436000.0000000          100.0000000              5.83918680816238e-03     -9.26417511425101e+01    2.15533469354492e+01     5.77627331866406e+02     
39531500.0000000         3436000.0000000          100.0000000              5.84888868285587e-03     -1.01652473004960e+02    2.52218052412653e+01     5.82143425135011e+02     
39531600.0000000         3436000.0000000          100.0000000              5.85956518902179e-03     -1.12089686337434e+02    2.97719341208033e+01     5.89180226423473e+02     
39531700.0000000         3436000.0000000          100.0000000              5.87134633488959e-03     -1.23729247289986e+02    3.54359349748299e+01     5.99298188353243e+02     
39531800.0000000         3436000.0000000          100.0000000              5.88433942284895e-03     -1.36232078895836e+02    4.24866316149106e+01     6.13298187318895e+02     
