x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39534300.0000000         3434900.0000000          100.0000000              3.70981747444641e-04     -2.07552740413827e+02    -3.04811110449841e+02    4.48195464456029e+01     
39534400.0000000         3434900.0000000          100.0000000              3.91463295755207e-04     -2.02250872178371e+02    -3.00523651104497e+02    4.70077723232163e+01     
39534500.0000000         3434900.0000000          100.0000000              4.11463772051066e-04     -1.97913222387039e+02    -2.96363062970181e+02    4.86835724870027e+01     
39534600.0000000         3434900.0000000          100.0000000              4.31075547000094e-04     -1.94452748713924e+02    -2.92423537645294e+02    5.00014474114603e+01     
39534700.0000000         3434900.0000000          100.0000000              4.50377821543570e-04     -1.91705132406346e+02    -2.88735275354536e+02    5.10708846174618e+01     
39534800.0000000         3434900.0000000          100.0000000              4.69437614092868e-04     -1.89587693853832e+02    -2.85321986541826e+02    5.19563373285855e+01     
39534900.0000000         3434900.0000000          100.0000000              4.88314681512665e-04     -1.88048383216780e+02    -2.82196713602313e+02    5.27247336950565e+01     
39535000.0000000         3434900.0000000          100.0000000              5.07064136736809e-04     -1.87012110926379e+02    -2.79362311053599e+02    5.35136004210876e+01     
39531000.0000000         3435000.0000000          100.0000000              -3.00576348369094e-04    -1.21693569945699e+02    -2.34843102751623e+02    -5.29950381769983e+01    
39531100.0000000         3435000.0000000          100.0000000              -2.88676581129570e-04    -1.16302570789278e+02    -2.33120091430281e+02    -6.04410097549877e+01    
39531200.0000000         3435000.0000000          100.0000000              -2.77314001656138e-04    -1.10962201025314e+02    -2.30865756684749e+02    -6.93105205756087e+01    
39531300.0000000         3435000.0000000          100.0000000              -2.66479275993950e-04    -1.05767853013448e+02    -2.27960323792629e+02    -7.97966766487208e+01    
39531400.0000000         3435000.0000000          100.0000000              -2.56148173744835e-04    -1.00957071718762e+02    -2.24323841337942e+02    -9.22350850566910e+01    
39531500.0000000         3435000.0000000          100.0000000              -2.46257758965529e-04    -9.70578036803255e+01    -2.19923340002661e+02    -1.06885286319011e+02    
39531600.0000000         3435000.0000000          100.0000000              -2.36684004629262e-04    -9.47208944990889e+01    -2.14744666744575e+02    -1.23748359100519e+02    
39531700.0000000         3435000.0000000          100.0000000              -2.27242089447859e-04    -9.45450124115522e+01    -2.08867454587385e+02    -1.42767564370208e+02    
39531800.0000000         3435000.0000000          100.0000000              -2.17673425000268e-04    -9.74223271996608e+01    -2.02515353766591e+02    -1.63745858207857e+02    
39531900.0000000         3435000.0000000          100.0000000              -2.07620617747059e-04    -1.04396389963310e+02    -1.96107159327327e+02    -1.86003932251389e+02    
39532000.0000000         3435000.0000000          100.0000000              -1.96629271646616e-04    -1.16290700308361e+02    -1.90160577345506e+02    -2.08270319588014e+02    
39532100.0000000         3435000.0000000          100.0000000              -1.84190495470003e-04    -1.33372181034069e+02    -1.85329284639259e+02    -2.29150056848669e+02    
39532200.0000000         3435000.0000000          100.0000000              -1.69774843117311e-04    -1.55806528409940e+02    -1.82696836605407e+02    -2.47038488644772e+02    
39532300.0000000         3435000.0000000          100.0000000              -1.52873040135341e-04    -1.82909181675425e+02    -1.83157021385750e+02    -2.59884717463540e+02    
39532400.0000000         3435000.0000000          100.0000000              -1.33086726388561e-04    -2.13184888843222e+02    -1.87322626834981e+02    -2.65972987163163e+02    
39532500.0000000         3435000.0000000          100.0000000              -1.10197957416712e-04    -2.44590603512695e+02    -1.95539452737021e+02    -2.64223513884666e+02    
39532600.0000000         3435000.0000000          100.0000000              -8.42098242933297e-05    -2.74743259838492e+02    -2.07797877035102e+02    -2.54141824156129e+02    
39532700.0000000         3435000.0000000          100.0000000              -5.53796507624325e-05    -3.01018889345331e+02    -2.23437785474576e+02    -2.36252504222710e+02    
39532800.0000000         3435000.0000000          100.0000000              -2.41986069020173e-05    -3.21565849001781e+02    -2.41311158333820e+02    -2.12270590930171e+02    
